vpn_code,id,data
10000082,10000082,"{""id"" : 10000082, ""vpn_code"" : ""10000082"", ""name"" : ""ELLIPSE"", ""vpn_id_sip"" : ""10000082"", ""customer_reference"" : ""CD025S169A"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD025S169A"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5645,5645,"{""id"" : 5645, ""vpn_code"" : ""5645"", ""name"" : ""SMSIT"", ""vpn_id_sip"" : ""5645"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01YZ9RF1"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000106,10000106,"{""id"" : 10000106, ""vpn_code"" : ""10000106"", ""name"" : ""JACOPIN"", ""vpn_id_sip"" : ""10000106"", ""customer_reference"" : ""CD02BNPJAD"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02BNPJAD"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
10000116,10000116,"{""id"" : 10000116, ""vpn_code"" : ""10000116"", ""name"" : ""CLEAR CHANNEL"", ""vpn_id_sip"" : ""10000116"", ""customer_reference"" : ""CD02BES2EC"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02BES2EC"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5733,5733,"{""id"" : 5733, ""vpn_code"" : ""5733"", ""name"" : ""TESSISFDD"", ""vpn_id_sip"" : ""5733"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD026YRBD2"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4486,4486,"{""id"" : 4486, ""vpn_code"" : ""4486"", ""name"" : ""APC UK"", ""vpn_id_sip"" : ""4810"", ""customer_reference"" : ""678927"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4486"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5766,5766,"{""id"" : 5766, ""vpn_code"" : ""5766"", ""name"" : ""EQ-IP-VPN-PVI"", ""vpn_id_sip"" : ""5766"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02AJ6WAB"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000118,10000118,"{""id"" : 10000118, ""vpn_code"" : ""10000118"", ""name"" : ""TRANSPORTS VEYNAT"", ""vpn_id_sip"" : ""10000118"", ""customer_reference"" : ""CD026VHSE1"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD026VHSE1"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
3596,3596,"{""id"" : 3596, ""vpn_code"" : ""3596"", ""name"" : ""ERICSSON MOBILE"", ""vpn_id_sip"" : ""3596"", ""customer_reference"" : ""40937"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz3596"", ""customer_index_for_billing"" : ""3596"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
3801,3801,"{""id"" : 3801, ""vpn_code"" : ""3801"", ""name"" : ""UNION BANCAIRE"", ""vpn_id_sip"" : ""3801"", ""customer_reference"" : ""32432"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz3801"", ""customer_index_for_billing"" : ""3801"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4436,4436,"{""id"" : 4436, ""vpn_code"" : ""4436"", ""name"" : ""CAPGEMINI SPAIN"", ""vpn_id_sip"" : ""4436"", ""customer_reference"" : ""673257"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4436"", ""customer_index_for_billing"" : ""4436"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000121,10000121,"{""id"" : 10000121, ""vpn_code"" : ""10000121"", ""name"" : ""TERRE ALLIANCE (CEREGRAIN)"", ""vpn_id_sip"" : ""10000121"", ""customer_reference"" : ""CD02BH2PA3"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02BH2PA3"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5654,5654,"{""id"" : 5654, ""vpn_code"" : ""5654"", ""name"" : ""ABRIVE"", ""vpn_id_sip"" : ""5654"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 1, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01X9KPBA"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000123,10000123,"{""id"" : 10000123, ""vpn_code"" : ""10000123"", ""name"" : ""IMMO 2000"", ""vpn_id_sip"" : ""10000123"", ""customer_reference"" : ""CD02BUBYE4"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02BUBYE4"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5726,5726,"{""id"" : 5726, ""vpn_code"" : ""5726"", ""name"" : ""VAESKEN"", ""vpn_id_sip"" : ""5726"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD029PU492"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000126,10000126,"{""id"" : 10000126, ""vpn_code"" : ""10000126"", ""name"" : ""Communaute de Communes Clermontais (CCCL)"", ""vpn_id_sip"" : ""10000126"", ""customer_reference"" : ""CD02E3WMA7"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02E3WMA7"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5768,5768,"{""id"" : 5768, ""vpn_code"" : ""5768"", ""name"" : ""VPN GM France"", ""vpn_id_sip"" : ""5768"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 4, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD025172D1"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5790,5790,"{""id"" : 5790, ""vpn_code"" : ""5790"", ""name"" : ""BIOPOLE66"", ""vpn_id_sip"" : ""5790"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD0291YLAF"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
3551,3551,"{""id"" : 3551, ""vpn_code"" : ""3551"", ""name"" : ""ALLIANZ WORLDWIDE CARE"", ""vpn_id_sip"" : ""3551"", ""customer_reference"" : ""675765"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz3551"", ""customer_index_for_billing"" : ""3551"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
3674,3674,"{""id"" : 3674, ""vpn_code"" : ""3674"", ""name"" : ""GCSC-TRANSPAC-AXA"", ""vpn_id_sip"" : ""3674"", ""customer_reference"" : ""675829"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz3674"", ""customer_index_for_billing"" : ""3674"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000130,10000130,"{""id"" : 10000130, ""vpn_code"" : ""10000130"", ""name"" : ""UDAF05"", ""vpn_id_sip"" : ""10000130"", ""customer_reference"" : ""CD02E7GYA8"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02E7GYA8"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
3255,3255,"{""id"" : 3255, ""vpn_code"" : ""3255"", ""name"" : ""Hewlett Packard CC"", ""vpn_id_sip"" : ""3255"", ""customer_reference"" : ""671444"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz3255"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000132,10000132,"{""id"" : 10000132, ""vpn_code"" : ""10000132"", ""name"" : ""MAISON BOUCHARD"", ""vpn_id_sip"" : ""10000132"", ""customer_reference"" : ""CD02CRM699"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02CRM699"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
10000129,10000129,"{""id"" : 10000129, ""vpn_code"" : ""10000129"", ""name"" : ""SPURGIN"", ""vpn_id_sip"" : ""10000129"", ""customer_reference"" : ""CD02BUM588"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02BUM588"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5736,5736,"{""id"" : 5736, ""vpn_code"" : ""5736"", ""name"" : ""CHAMPARNAUD"", ""vpn_id_sip"" : ""5736"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD0244DGB9"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
3509,3509,"{""id"" : 3509, ""vpn_code"" : ""3509"", ""name"" : ""MONDIALE ASSIS."", ""vpn_id_sip"" : ""3509"", ""customer_reference"" : ""676060"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz3509"", ""customer_index_for_billing"" : ""3509"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
3703,3703,"{""id"" : 3703, ""vpn_code"" : ""3703"", ""name"" : ""PSION TEKLOGIX"", ""vpn_id_sip"" : ""3703"", ""customer_reference"" : ""675804"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz3703"", ""customer_index_for_billing"" : ""3703"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4198,4198,"{""id"" : 4198, ""vpn_code"" : ""4198"", ""name"" : ""DRAGAGES DU PONT DE LESCAR"", ""vpn_id_sip"" : ""4198"", ""customer_reference"" : ""675957"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD00P4GK98"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
3718,3718,"{""id"" : 3718, ""vpn_code"" : ""3718"", ""name"" : ""NET QUATTRO"", ""vpn_id_sip"" : ""3718"", ""customer_reference"" : ""676214"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz3718"", ""customer_index_for_billing"" : ""3718"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000127,10000127,"{""id"" : 10000127, ""vpn_code"" : ""10000127"", ""name"" : ""GRIN"", ""vpn_id_sip"" : ""10000127"", ""customer_reference"" : ""CD02DVBKFC"", ""forced_onnet"" : true, ""private_prefix_length"" : 5, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02DVBKFC"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
4336,4336,"{""id"" : 4336, ""vpn_code"" : ""4336"", ""name"" : ""SAPA HOLDING AB"", ""vpn_id_sip"" : ""4336"", ""customer_reference"" : ""33423"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4336"", ""customer_index_for_billing"" : ""4336"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5747,5747,"{""id"" : 5747, ""vpn_code"" : ""5747"", ""name"" : ""SDIS70"", ""vpn_id_sip"" : ""5747"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD0273ZGA8"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
6334,6334,"{""id"" : 6334, ""vpn_code"" : ""6334"", ""name"" : ""GROUPETPA"", ""vpn_id_sip"" : ""6334"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02BYHZCF"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5808,5808,"{""id"" : 5808, ""vpn_code"" : ""5808"", ""name"" : ""GAGNERAUD_TPC"", ""vpn_id_sip"" : ""5808"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02BBLF89"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4164,4164,"{""id"" : 4164, ""vpn_code"" : ""4164"", ""name"" : ""SELAS TIXIER PIERFITTE AVOT (Transpac)"", ""vpn_id_sip"" : ""4164"", ""customer_reference"" : ""675844"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD00MW0WCE"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5724,5724,"{""id"" : 5724, ""vpn_code"" : ""5724"", ""name"" : ""Rhodacoop (Transpac)"", ""vpn_id_sip"" : ""5724"", ""customer_reference"" : ""677354"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD015Q30AF"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000136,10000136,"{""id"" : 10000136, ""vpn_code"" : ""10000136"", ""name"" : ""AASPH"", ""vpn_id_sip"" : ""10000136"", ""customer_reference"" : ""CD02FLXGAC"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02FLXGAC"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
10000137,10000137,"{""id"" : 10000137, ""vpn_code"" : ""10000137"", ""name"" : ""TEAM3SERVICES"", ""vpn_id_sip"" : ""10000137"", ""customer_reference"" : ""CD02E72BB3"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02E72BB3"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
4489,4489,"{""id"" : 4489, ""vpn_code"" : ""4489"", ""name"" : ""PartnerRe"", ""vpn_id_sip"" : ""4489"", ""customer_reference"" : ""677257"", ""forced_onnet"" : true, ""private_prefix_length"" : 4, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4489"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000138,10000138,"{""id"" : 10000138, ""vpn_code"" : ""10000138"", ""name"" : ""MAIRIE DE VITTEL"", ""vpn_id_sip"" : ""10000138"", ""customer_reference"" : ""CD02ESV19B"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02ESV19B"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
10000142,10000142,"{""id"" : 10000142, ""vpn_code"" : ""10000142"", ""name"" : ""ALSACIENNE BOISSONS"", ""vpn_id_sip"" : ""10000142"", ""customer_reference"" : ""CD02G1VLAA"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02G1VLAA"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5774,5774,"{""id"" : 5774, ""vpn_code"" : ""5774"", ""name"" : ""OKI001"", ""vpn_id_sip"" : ""5774"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD026R7VFF"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000144,10000144,"{""id"" : 10000144, ""vpn_code"" : ""10000144"", ""name"" : ""SMTBTP(medecine_travail)"", ""vpn_id_sip"" : ""10000144"", ""customer_reference"" : ""CD02G22EA9"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02G22EA9"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
4491,4491,"{""id"" : 4491, ""vpn_code"" : ""4491"", ""name"" : ""FUJITSU TECHNOLOGY SOLUTION"", ""vpn_id_sip"" : ""4491"", ""customer_reference"" : ""679294"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4491"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000145,10000145,"{""id"" : 10000145, ""vpn_code"" : ""10000145"", ""name"" : ""SAS EDL"", ""vpn_id_sip"" : ""10000145"", ""customer_reference"" : ""CD02FK42C8"", ""forced_onnet"" : false, ""private_prefix_length"" : 1, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02FK42C8"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
10000146,10000146,"{""id"" : 10000146, ""vpn_code"" : ""10000146"", ""name"" : ""SESV"", ""vpn_id_sip"" : ""10000146"", ""customer_reference"" : ""CD02FXPLDF"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD02FXPLDF"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
4494,4494,"{""id"" : 4494, ""vpn_code"" : ""4494"", ""name"" : ""Maison Du Monde"", ""vpn_id_sip"" : ""4494"", ""customer_reference"" : ""679313"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4494"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
0000,0,"{""id"" : 0, ""vpn_code"" : ""0000"", ""name"" : ""RAMBACH"", ""vpn_id_sip"" : ""5758"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD024U548F"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5792,5792,"{""id"" : 5792, ""vpn_code"" : ""5792"", ""name"" : ""bvpnvivaplante"", ""vpn_id_sip"" : ""5792"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD0288A3E5"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4495,4495,"{""id"" : 4495, ""vpn_code"" : ""4495"", ""name"" : ""DIRAMODE"", ""vpn_id_sip"" : ""4495"", ""customer_reference"" : ""679312"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4495"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5740,5740,"{""id"" : 5740, ""vpn_code"" : ""5740"", ""name"" : ""POSITRONIC"", ""vpn_id_sip"" : ""5740"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD027X2PC6"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000433,10000433,"{""id"" : 10000433, ""vpn_code"" : ""10000433"", ""name"" : ""FONCALIEU (UNION DE COOPERATIVE FONCALIEU)"", ""vpn_id_sip"" : ""10000433"", ""customer_reference"" : ""CD036XWGC5"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD036XWGC5"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
3385,3385,"{""id"" : 3385, ""vpn_code"" : ""3385"", ""name"" : ""FROMM_FRANCE(Transpac)"", ""vpn_id_sip"" : ""3385"", ""customer_reference"" : ""33309"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD00KTQFD5"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000450,10000450,"{""id"" : 10000450, ""vpn_code"" : ""10000450"", ""name"" : ""B2GAASTTMPILOTE"", ""vpn_id_sip"" : ""10000450"", ""customer_reference"" : ""CD0389PG83"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD0389PG83"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
4273,4273,"{""id"" : 4273, ""vpn_code"" : ""4273"", ""name"" : ""SMICTOM ALSACE CENTRALE (Transpac)"", ""vpn_id_sip"" : ""4273"", ""customer_reference"" : ""676222"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD00QQHXD6"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5016,5016,"{""id"" : 5016, ""vpn_code"" : ""5016"", ""name"" : ""France Location (Transpac)"", ""vpn_id_sip"" : ""5016"", ""customer_reference"" : ""676420"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD00SG7CB9"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
