vpn_code,id,data
10005032,55811,"{""id"" : 55811, ""hkh_nr_id"" : ""55811"", ""vpn_id"" : 10005032, ""public_number"" : ""33299734950"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""02 99 73 49 50"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005032,55812,"{""id"" : 55812, ""hkh_nr_id"" : ""55812"", ""vpn_id"" : 10005032, ""public_number"" : ""33970774000"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 20000, ""label"" : ""09 70 77 40 00"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005032,55813,"{""id"" : 55813, ""hkh_nr_id"" : ""55813"", ""vpn_id"" : 10005032, ""public_number"" : ""33299734949"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 20000, ""label"" : ""02 99 73 49 49"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005032,55814,"{""id"" : 55814, ""hkh_nr_id"" : ""55814"", ""vpn_id"" : 10005032, ""public_number"" : ""33223160313"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 20000, ""label"" : ""02 23 16 03 13"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004593,55128,"{""id"" : 55128, ""hkh_nr_id"" : ""55128"", ""vpn_id"" : 10004593, ""public_number"" : ""33608370270"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 20000, ""label"" : ""33608370270"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,55167,"{""id"" : 55167, ""hkh_nr_id"" : ""55167"", ""vpn_id"" : 10003728, ""public_number"" : ""33324388811"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""0324388811"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004425,55699,"{""id"" : 55699, ""hkh_nr_id"" : ""55699"", ""vpn_id"" : 10004425, ""public_number"" : ""33130701694"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""T2 ORA CONTACTID01 30 70 16 94"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005011,55702,"{""id"" : 55702, ""hkh_nr_id"" : ""55702"", ""vpn_id"" : 10005011, ""public_number"" : ""33555987361"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 20000, ""label"" : ""05 55 98 73 61"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005032,55766,"{""id"" : 55766, ""hkh_nr_id"" : ""55766"", ""vpn_id"" : 10005032, ""public_number"" : ""33172865908"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""0970774007"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004797,55779,"{""id"" : 55779, ""hkh_nr_id"" : ""55779"", ""vpn_id"" : 10004797, ""public_number"" : ""33231635275"", ""global_call_limiter"" : null, ""no_answer_timeout"" : 20000, ""label"" : ""02 31 63 52 75"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005032,55815,"{""id"" : 55815, ""hkh_nr_id"" : ""55815"", ""vpn_id"" : 10005032, ""public_number"" : ""33970774002"", ""global_call_limiter"" : null, ""no_answer_timeout"" : 20000, ""label"" : ""09 70 77 40 02"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005032,55818,"{""id"" : 55818, ""hkh_nr_id"" : ""55818"", ""vpn_id"" : 10005032, ""public_number"" : ""33223160031"", ""global_call_limiter"" : 5, ""no_answer_timeout"" : 20000, ""label"" : ""02 23 16 00 31"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005032,55820,"{""id"" : 55820, ""hkh_nr_id"" : ""55820"", ""vpn_id"" : 10005032, ""public_number"" : ""33476248280"", ""global_call_limiter"" : 250, ""no_answer_timeout"" : 20000, ""label"" : ""04 76 24 82 80"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005040,55822,"{""id"" : 55822, ""hkh_nr_id"" : ""55822"", ""vpn_id"" : 10005040, ""public_number"" : ""33169598839"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""01 69 59 88 39"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005040,55826,"{""id"" : 55826, ""hkh_nr_id"" : ""55826"", ""vpn_id"" : 10005040, ""public_number"" : ""33169598835"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""01 69 59 88 35"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005040,55827,"{""id"" : 55827, ""hkh_nr_id"" : ""55827"", ""vpn_id"" : 10005040, ""public_number"" : ""33169598833"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""01 69 59 88 33"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005040,55830,"{""id"" : 55830, ""hkh_nr_id"" : ""55830"", ""vpn_id"" : 10005040, ""public_number"" : ""33169598843"", ""global_call_limiter"" : 1, ""no_answer_timeout"" : 20000, ""label"" : ""01 69 59 88 43"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005040,55832,"{""id"" : 55832, ""hkh_nr_id"" : ""55832"", ""vpn_id"" : 10005040, ""public_number"" : ""33169598849"", ""global_call_limiter"" : 1, ""no_answer_timeout"" : 20000, ""label"" : ""01 69 59 88 49"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005040,55833,"{""id"" : 55833, ""hkh_nr_id"" : ""55833"", ""vpn_id"" : 10005040, ""public_number"" : ""33169598845"", ""global_call_limiter"" : 5, ""no_answer_timeout"" : 20000, ""label"" : ""01 69 59 88 45"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005040,55836,"{""id"" : 55836, ""hkh_nr_id"" : ""55836"", ""vpn_id"" : 10005040, ""public_number"" : ""33169598838"", ""global_call_limiter"" : 1, ""no_answer_timeout"" : 20000, ""label"" : ""01 69 59 88 38"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003957,55870,"{""id"" : 55870, ""hkh_nr_id"" : ""55870"", ""vpn_id"" : 10003957, ""public_number"" : ""33156669920"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""NR1"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55465,"{""id"" : 55465, ""hkh_nr_id"" : ""55465"", ""vpn_id"" : 10004928, ""public_number"" : ""33148356066"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""PROXI OPERA"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55464,"{""id"" : 55464, ""hkh_nr_id"" : ""55464"", ""vpn_id"" : 10004928, ""public_number"" : ""33148356080"", ""global_call_limiter"" : 50, ""no_answer_timeout"" : 20000, ""label"" : ""NATIONAL DISPATCH DHL"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55468,"{""id"" : 55468, ""hkh_nr_id"" : ""55468"", ""vpn_id"" : 10004928, ""public_number"" : ""33472168416"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""CAC PROXI COURSIERS"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55483,"{""id"" : 55483, ""hkh_nr_id"" : ""55483"", ""vpn_id"" : 10004928, ""public_number"" : ""33437723640"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""OLD CAC"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55482,"{""id"" : 55482, ""hkh_nr_id"" : ""55482"", ""vpn_id"" : 10004928, ""public_number"" : ""33472168419"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""CAC EXPRESS"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55490,"{""id"" : 55490, ""hkh_nr_id"" : ""55490"", ""vpn_id"" : 10004928, ""public_number"" : ""33141629177"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33141629177"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55491,"{""id"" : 55491, ""hkh_nr_id"" : ""55491"", ""vpn_id"" : 10004928, ""public_number"" : ""33141629353"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33141629353"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55501,"{""id"" : 55501, ""hkh_nr_id"" : ""55501"", ""vpn_id"" : 10004928, ""public_number"" : ""33141629193"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""CS MMZ"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004949,55505,"{""id"" : 55505, ""hkh_nr_id"" : ""55505"", ""vpn_id"" : 10004949, ""public_number"" : ""33298292963"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33298292963"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004949,55506,"{""id"" : 55506, ""hkh_nr_id"" : ""55506"", ""vpn_id"" : 10004949, ""public_number"" : ""33298292965"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33298292965"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004958,55545,"{""id"" : 55545, ""hkh_nr_id"" : ""55545"", ""vpn_id"" : 10004958, ""public_number"" : ""33238143061"", ""global_call_limiter"" : 255, ""no_answer_timeout"" : 20000, ""label"" : ""DELONGHI 33238143061"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004958,55552,"{""id"" : 55552, ""hkh_nr_id"" : ""55552"", ""vpn_id"" : 10004958, ""public_number"" : ""33150392344"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33150392344"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004958,55556,"{""id"" : 55556, ""hkh_nr_id"" : ""55556"", ""vpn_id"" : 10004958, ""public_number"" : ""33238143069"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""CONFORAMA 33238143069"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004976,55564,"{""id"" : 55564, ""hkh_nr_id"" : ""55564"", ""vpn_id"" : 10004976, ""public_number"" : ""33999011443"", ""global_call_limiter"" : 255, ""no_answer_timeout"" : 20000, ""label"" : ""33999011443"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""SPN_STANDARD"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""F"", ""header_list"" : []}"
10004976,55575,"{""id"" : 55575, ""hkh_nr_id"" : ""55575"", ""vpn_id"" : 10004976, ""public_number"" : ""33999011442"", ""global_call_limiter"" : 255, ""no_answer_timeout"" : 20000, ""label"" : ""09 99 01 14 42"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""SPN_STANDARD"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""F"", ""header_list"" : []}"
10004983,55579,"{""id"" : 55579, ""hkh_nr_id"" : ""55579"", ""vpn_id"" : 10004983, ""public_number"" : ""33155476707"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""33155476707"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004983,55583,"{""id"" : 55583, ""hkh_nr_id"" : ""55583"", ""vpn_id"" : 10004983, ""public_number"" : ""33155476600"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""33155476600"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004984,55585,"{""id"" : 55585, ""hkh_nr_id"" : ""55585"", ""vpn_id"" : 10004984, ""public_number"" : ""33534616951"", ""global_call_limiter"" : null, ""no_answer_timeout"" : 20000, ""label"" : ""33534616951"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004976,55590,"{""id"" : 55590, ""hkh_nr_id"" : ""55590"", ""vpn_id"" : 10004976, ""public_number"" : ""33174377279"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""01 74 37 72 79"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004976,55608,"{""id"" : 55608, ""hkh_nr_id"" : ""55608"", ""vpn_id"" : 10004976, ""public_number"" : ""33491480318"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""04 91 48 03 18"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004949,55624,"{""id"" : 55624, ""hkh_nr_id"" : ""55624"", ""vpn_id"" : 10004949, ""public_number"" : ""33556294875"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""33556294875"", ""possibility"" : ""TRUE"", ""uui"" : ""TRUE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""G"", ""header_list"" : []}"
10004631,55634,"{""id"" : 55634, ""hkh_nr_id"" : ""55634"", ""vpn_id"" : 10004631, ""public_number"" : ""33327738213"", ""global_call_limiter"" : null, ""no_answer_timeout"" : 0, ""label"" : ""Notre logis"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005004,55682,"{""id"" : 55682, ""hkh_nr_id"" : ""55682"", ""vpn_id"" : 10005004, ""public_number"" : ""442392676135"", ""global_call_limiter"" : 25, ""no_answer_timeout"" : 20000, ""label"" : ""Carrefour UK"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,55662,"{""id"" : 55662, ""hkh_nr_id"" : ""55662"", ""vpn_id"" : 10003728, ""public_number"" : ""33556297414"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""GV1 (0556297414 id-0438428205)"", ""possibility"" : ""TRUE"", ""uui"" : ""TRUE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""G"", ""header_list"" : []}"
10005004,55683,"{""id"" : 55683, ""hkh_nr_id"" : ""55683"", ""vpn_id"" : 10005004, ""public_number"" : ""33140152763"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""VGB Paris Master"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005004,55686,"{""id"" : 55686, ""hkh_nr_id"" : ""55686"", ""vpn_id"" : 10005004, ""public_number"" : ""442392676143"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""BPACA UK"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005032,55816,"{""id"" : 55816, ""hkh_nr_id"" : ""55816"", ""vpn_id"" : 10005032, ""public_number"" : ""33223160315"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 20000, ""label"" : ""02 23 16 03 15"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10005032,55817,"{""id"" : 55817, ""hkh_nr_id"" : ""55817"", ""vpn_id"" : 10005032, ""public_number"" : ""33970771704"", ""global_call_limiter"" : 5, ""no_answer_timeout"" : 20000, ""label"" : ""Foliateam 0970771704"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004847,55421,"{""id"" : 55421, ""hkh_nr_id"" : ""55421"", ""vpn_id"" : 10004847, ""public_number"" : ""33329050707"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33329050707"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55461,"{""id"" : 55461, ""hkh_nr_id"" : ""55461"", ""vpn_id"" : 10004928, ""public_number"" : ""33148356100"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""PROXI RETAIL IENA"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55462,"{""id"" : 55462, ""hkh_nr_id"" : ""55462"", ""vpn_id"" : 10004928, ""public_number"" : ""420288888617"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""HELPDESK AVIATION"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55463,"{""id"" : 55463, ""hkh_nr_id"" : ""55463"", ""vpn_id"" : 10004928, ""public_number"" : ""420288888863"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""HELPDESK EXPRESS"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004932,55474,"{""id"" : 55474, ""hkh_nr_id"" : ""55474"", ""vpn_id"" : 10004932, ""public_number"" : ""33478568068"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33478568068"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55485,"{""id"" : 55485, ""hkh_nr_id"" : ""55485"", ""vpn_id"" : 10004928, ""public_number"" : ""33141629167"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""SERVICE PRIVILEGE"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004928,55489,"{""id"" : 55489, ""hkh_nr_id"" : ""55489"", ""vpn_id"" : 10004928, ""public_number"" : ""33141629093"", ""global_call_limiter"" : 200, ""no_answer_timeout"" : 20000, ""label"" : ""NE PAS UTILISER MsM 0141629093"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004425,55521,"{""id"" : 55521, ""hkh_nr_id"" : ""55521"", ""vpn_id"" : 10004425, ""public_number"" : ""33149400479"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""NR UVET FRANCE"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004949,55524,"{""id"" : 55524, ""hkh_nr_id"" : ""55524"", ""vpn_id"" : 10004949, ""public_number"" : ""33231363636"", ""global_call_limiter"" : 7, ""no_answer_timeout"" : 20000, ""label"" : ""33231363636 ( ouistreham)"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004958,55551,"{""id"" : 55551, ""hkh_nr_id"" : ""55551"", ""vpn_id"" : 10004958, ""public_number"" : ""33238143073"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""SAVEO 33238143073"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
